Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,CA,California,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,352,5.2,4.5,5.8,"2,755",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,06,BO1,CAT1,_SMOKER3,RESP069,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"2,175",22.8,21.7,23.9,"2,756",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,06,BO1,CAT1,_SMOKER3,RESP070,"(37.63864012300047, -120.99999953799971)"
2014,CA,California,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"5,058",64.3,63,65.7,"2,757",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,06,BO1,CAT1,_SMOKER3,RESP071,"(37.63864012300047, -120.99999953799971)"
2014,CO,Colorado,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"10,667",84.3,83.4,85.2,"2,706",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,08,BO1,CAT1,_RFSMOK3,RESP054,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,586",15.7,14.8,16.6,"2,705",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,08,BO1,CAT1,_RFSMOK3,RESP046,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,"1,094",10.7,10,11.4,"2,751",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,08,BO1,CAT1,_SMOKER3,RESP068,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,492,5,4.4,5.6,"2,752",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,08,BO1,CAT1,_SMOKER3,RESP069,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"3,712",26.5,25.5,27.5,"2,753",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,08,BO1,CAT1,_SMOKER3,RESP070,"(38.843840757000464, -106.13361092099967)"
2014,CO,Colorado,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"6,955",57.8,56.6,58.9,"2,754",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,08,BO1,CAT1,_SMOKER3,RESP071,"(38.843840757000464, -106.13361092099967)"
2014,CT,Connecticut,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,897,15.4,14.2,16.7,"2,694",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,09,BO1,CAT1,_RFSMOK3,RESP046,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"6,550",84.6,83.4,85.8,"2,695",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,09,BO1,CAT1,_RFSMOK3,RESP054,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,592,10.2,9.1,11.3,"2,740",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,09,BO1,CAT1,_SMOKER3,RESP068,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,305,5.2,4.5,6,"2,741",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,09,BO1,CAT1,_SMOKER3,RESP069,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"2,502",27.7,26.3,29,"2,742",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,09,BO1,CAT1,_SMOKER3,RESP070,"(41.56266102000046, -72.64984095199964)"
2014,CT,Connecticut,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"4,048",56.9,55.3,58.5,"2,743",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,09,BO1,CAT1,_SMOKER3,RESP071,"(41.56266102000046, -72.64984095199964)"
2014,DE,Delaware,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,655,19.9,17.9,21.8,"2,696",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,10,BO1,CAT1,_RFSMOK3,RESP046,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"3,493",80.1,78.2,82.1,"2,697",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,10,BO1,CAT1,_RFSMOK3,RESP054,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,483,14.7,13,16.4,"2,742",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,10,BO1,CAT1,_SMOKER3,RESP068,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,172,5.2,4.1,6.2,"2,743",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,10,BO1,CAT1,_SMOKER3,RESP069,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"1,277",24.6,22.9,26.3,"2,744",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,10,BO1,CAT1,_SMOKER3,RESP070,"(39.008830667000495, -75.57774116799965)"
2014,DE,Delaware,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"2,216",55.5,53.3,57.7,"2,745",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,10,BO1,CAT1,_SMOKER3,RESP071,"(39.008830667000495, -75.57774116799965)"
2014,DC,District of Columbia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,484,16.4,14.2,18.6,"2,686",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,11,BO1,CAT1,_RFSMOK3,RESP046,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"3,348",83.6,81.4,85.8,"2,687",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,11,BO1,CAT1,_RFSMOK3,RESP054,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,291,10,8.3,11.8,"2,732",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,11,BO1,CAT1,_SMOKER3,RESP068,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,193,6.3,4.9,7.8,"2,733",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,11,BO1,CAT1,_SMOKER3,RESP069,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"1,093",19.1,17.2,20.9,"2,734",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,11,BO1,CAT1,_SMOKER3,RESP070,"(38.89037138500049, -77.03196112699965)"
2014,DC,District of Columbia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"2,255",64.6,62,67.1,"2,735",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,11,BO1,CAT1,_SMOKER3,RESP071,"(38.89037138500049, -77.03196112699965)"
2014,FL,Florida,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,"1,271",17.7,16.5,18.8,"2,707",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,12,BO1,CAT1,_RFSMOK3,RESP046,"(28.932040377000476, -81.92896053899966)"
2014,FL,Florida,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"7,936",82.4,81.2,83.5,"2,708",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,12,BO1,CAT1,_RFSMOK3,RESP054,"(28.932040377000476, -81.92896053899966)"
2014,FL,Florida,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,884,11.6,10.6,12.5,"2,753",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,12,BO1,CAT1,_SMOKER3,RESP068,"(28.932040377000476, -81.92896053899966)"
2014,FL,Florida,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,387,6.1,5.3,6.8,"2,754",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,12,BO1,CAT1,_SMOKER3,RESP069,"(28.932040377000476, -81.92896053899966)"
2014,FL,Florida,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"3,172",27.8,26.6,29,"2,755",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,12,BO1,CAT1,_SMOKER3,RESP070,"(28.932040377000476, -81.92896053899966)"
2014,FL,Florida,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"4,764",54.6,53.1,56,"2,756",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,12,BO1,CAT1,_SMOKER3,RESP071,"(28.932040377000476, -81.92896053899966)"
2014,GA,Georgia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,843,17.4,15.9,18.8,"2,702",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,13,BO1,CAT1,_RFSMOK3,RESP046,"(32.83968109300048, -83.62758034599966)"
2014,GA,Georgia,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"5,109",82.6,81.2,84.1,"2,703",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,13,BO1,CAT1,_RFSMOK3,RESP054,"(32.83968109300048, -83.62758034599966)"
2014,GA,Georgia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,599,12.4,11.1,13.6,"2,748",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,13,BO1,CAT1,_SMOKER3,RESP068,"(32.83968109300048, -83.62758034599966)"
2014,GA,Georgia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,244,5,4.2,5.9,"2,749",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,13,BO1,CAT1,_SMOKER3,RESP069,"(32.83968109300048, -83.62758034599966)"
2014,GA,Georgia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"1,599",22.4,21.1,23.8,"2,750",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,13,BO1,CAT1,_SMOKER3,RESP070,"(32.83968109300048, -83.62758034599966)"
2014,GA,Georgia,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"3,510",60.2,58.5,62,"2,751",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,13,BO1,CAT1,_SMOKER3,RESP071,"(32.83968109300048, -83.62758034599966)"
2014,HI,Hawaii,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,925,14.1,13,15.3,"2,706",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,15,BO1,CAT1,_RFSMOK3,RESP046,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"5,965",85.9,84.7,87.1,"2,707",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,15,BO1,CAT1,_RFSMOK3,RESP054,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,646,9.6,8.7,10.6,"2,752",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,15,BO1,CAT1,_SMOKER3,RESP068,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,279,4.5,3.8,5.2,"2,753",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,15,BO1,CAT1,_SMOKER3,RESP069,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"2,023",25.9,24.5,27.4,"2,754",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,15,BO1,CAT1,_SMOKER3,RESP070,"(21.304850435000446, -157.85774940299973)"
2014,HI,Hawaii,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"3,942",59.9,58.3,61.6,"2,755",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,15,BO1,CAT1,_SMOKER3,RESP071,"(21.304850435000446, -157.85774940299973)"
2014,ID,Idaho,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,753,15.9,14.4,17.4,"2,685",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,16,BO1,CAT1,_RFSMOK3,RESP046,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"4,504",84.1,82.6,85.6,"2,686",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,16,BO1,CAT1,_RFSMOK3,RESP054,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,541,11.1,9.8,12.3,"2,731",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,16,BO1,CAT1,_SMOKER3,RESP068,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,212,4.8,3.9,5.7,"2,732",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,16,BO1,CAT1,_SMOKER3,RESP069,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"1,407",23.9,22.3,25.5,"2,733",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,16,BO1,CAT1,_SMOKER3,RESP070,"(43.682630005000476, -114.3637300419997)"
2014,ID,Idaho,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Never smoked,Overall,Overall,"3,097",60.2,58.3,62.1,"2,734",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,16,BO1,CAT1,_SMOKER3,RESP071,"(43.682630005000476, -114.3637300419997)"
2014,IL,Illinois,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,651,16.5,15.1,18,"2,697",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,17,BO1,CAT1,_RFSMOK3,RESP046,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Tobacco Use,Current Smoker Status,Adults who are current smokers (variable calculated from one or more BRFSS questions),No,Overall,Overall,"4,193",83.5,82,85,"2,698",%,Crude Prevalence,,,BRFSS,CLASS17,Topic15,17,BO1,CAT1,_RFSMOK3,RESP054,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke everyday,Overall,Overall,440,11.3,10,12.5,"2,743",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,17,BO1,CAT1,_SMOKER3,RESP068,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Smoke some days,Overall,Overall,211,5.2,4.4,6.1,"2,744",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,17,BO1,CAT1,_SMOKER3,RESP069,"(40.48501028300046, -88.99771017799969)"
2014,IL,Illinois,Tobacco Use,Smoker Status,Four Level Smoking Status (variable calculated from one or more BRFSS questions),Former smoker,Overall,Overall,"1,410",24,22.5,25.5,"2,745",%,Crude Prevalence,,,BRFSS,CLASS17,Topic55,17,BO1,CAT1,_SMOKER3,RESP070,"(40.48501028300046, -88.99771017799969)"
